Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tuves hd planes,1.0,1.0,1.0,1.0,2019-05-26,gsc_property,worldwide,desktop,
tuves tv,1.0,1.0,1.0,1.0,2019-05-26,gsc_property,worldwide,desktop,
tuvez hd,1.0,1.0,1.0,1.0,2019-05-26,gsc_property,worldwide,desktop,
tv hd,1.0,23.0,0.043478260869565216,8.434782608695652,2019-05-26,gsc_property,worldwide,desktop,
tv hd online,1.0,3.0,0.3333333333333333,30.333333333333332,2019-05-26,gsc_property,worldwide,desktop,
tv online chile,1.0,3.0,0.3333333333333333,21.333333333333332,2019-05-26,gsc_property,worldwide,desktop,
tvcable online,1.0,2.0,0.5,5.0,2019-05-26,gsc_property,worldwide,desktop,
tvcable prepago,1.0,1.0,1.0,3.0,2019-05-26,gsc_property,worldwide,desktop,
ver canales online,1.0,2.0,0.5,35.0,2019-05-26,gsc_property,worldwide,desktop,
+tv,0.0,1.0,0.0,10.0,2019-05-26,gsc_property,worldwide,desktop,
abcdin pago online,0.0,1.0,0.0,64.0,2019-05-26,gsc_property,worldwide,desktop,
amc programacion argentina hoy,0.0,1.0,0.0,62.0,2019-05-26,gsc_property,worldwide,desktop,
antena de tv hd,0.0,1.0,0.0,63.0,2019-05-26,gsc_property,worldwide,desktop,
antena hdmi para tv,0.0,1.0,0.0,95.0,2019-05-26,gsc_property,worldwide,desktop,
antena satelital entel,0.0,1.0,0.0,43.0,2019-05-26,gsc_property,worldwide,desktop,
antena satelital hd,0.0,1.0,0.0,17.0,2019-05-26,gsc_property,worldwide,desktop,
ayuda,0.0,1.0,0.0,31.0,2019-05-26,gsc_property,worldwide,desktop,
bunnicula el conejo vampiro capitulos completos,0.0,1.0,0.0,34.0,2019-05-26,gsc_property,worldwide,desktop,
bunnicula el conejo vampiro capitulos completos en español latino,0.0,1.0,0.0,27.0,2019-05-26,gsc_property,worldwide,desktop,
cable,0.0,6.0,0.0,10.166666666666666,2019-05-26,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,59.0,2019-05-26,gsc_property,worldwide,desktop,
cable cable,0.0,1.0,0.0,69.0,2019-05-26,gsc_property,worldwide,desktop,
cable economico,0.0,1.0,0.0,86.0,2019-05-26,gsc_property,worldwide,desktop,
cable en chile,0.0,1.0,0.0,2.0,2019-05-26,gsc_property,worldwide,desktop,
cable hd,0.0,1.0,0.0,1.0,2019-05-26,gsc_property,worldwide,desktop,
cable los angeles,0.0,1.0,0.0,40.0,2019-05-26,gsc_property,worldwide,desktop,
cable onda chat,0.0,1.0,0.0,40.0,2019-05-26,gsc_property,worldwide,desktop,
cable prepago,0.0,1.0,0.0,2.0,2019-05-26,gsc_property,worldwide,desktop,
cable tv,0.0,4.0,0.0,4.0,2019-05-26,gsc_property,worldwide,desktop,
cable tv chile,0.0,1.0,0.0,1.0,2019-05-26,gsc_property,worldwide,desktop,
cable tv sin contrato,0.0,1.0,0.0,69.0,2019-05-26,gsc_property,worldwide,desktop,
cablehd.online,0.0,2.0,0.0,2.0,2019-05-26,gsc_property,worldwide,desktop,
cables para television,0.0,1.0,0.0,11.0,2019-05-26,gsc_property,worldwide,desktop,
caja vecina santiago centro,0.0,1.0,0.0,65.0,2019-05-26,gsc_property,worldwide,desktop,
canal 13 chile programacion,0.0,1.0,0.0,44.0,2019-05-26,gsc_property,worldwide,desktop,
canal 6000,0.0,1.0,0.0,39.0,2019-05-26,gsc_property,worldwide,desktop,
canal a&e programacion,0.0,2.0,0.0,94.0,2019-05-26,gsc_property,worldwide,desktop,
canal adulto online,0.0,1.0,0.0,10.0,2019-05-26,gsc_property,worldwide,desktop,
canal boomerang programacion,0.0,1.0,0.0,95.0,2019-05-26,gsc_property,worldwide,desktop,
canal edge programacion,0.0,1.0,0.0,59.0,2019-05-26,gsc_property,worldwide,desktop,
canal fox,0.0,1.0,0.0,17.0,2019-05-26,gsc_property,worldwide,desktop,
canal fox sport premium,0.0,1.0,0.0,49.0,2019-05-26,gsc_property,worldwide,desktop,
canal fx programacion,0.0,1.0,0.0,74.0,2019-05-26,gsc_property,worldwide,desktop,
canal golden programacion,0.0,1.0,0.0,67.0,2019-05-26,gsc_property,worldwide,desktop,
canal golden vtr,0.0,1.0,0.0,60.0,2019-05-26,gsc_property,worldwide,desktop,
canal hd,0.0,1.0,0.0,10.0,2019-05-26,gsc_property,worldwide,desktop,
canal mega online,0.0,1.0,0.0,80.0,2019-05-26,gsc_property,worldwide,desktop,
canal online,0.0,1.0,0.0,30.0,2019-05-26,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,31.0,2019-05-26,gsc_property,worldwide,desktop,
canal tube,0.0,2.0,0.0,82.0,2019-05-26,gsc_property,worldwide,desktop,
canal venus live,0.0,1.0,0.0,38.0,2019-05-26,gsc_property,worldwide,desktop,
canal venus on line,0.0,1.0,0.0,30.0,2019-05-26,gsc_property,worldwide,desktop,
canal venus programacion,0.0,1.0,0.0,80.0,2019-05-26,gsc_property,worldwide,desktop,
canale online,0.0,2.0,0.0,15.5,2019-05-26,gsc_property,worldwide,desktop,
canale tv online,0.0,1.0,0.0,77.0,2019-05-26,gsc_property,worldwide,desktop,
canales de cable online,0.0,1.0,0.0,80.0,2019-05-26,gsc_property,worldwide,desktop,
canales de chile,0.0,2.0,0.0,10.5,2019-05-26,gsc_property,worldwide,desktop,
canales de claro,0.0,1.0,0.0,56.0,2019-05-26,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,73.0,2019-05-26,gsc_property,worldwide,desktop,
canales de hd,0.0,1.0,0.0,47.0,2019-05-26,gsc_property,worldwide,desktop,
canales de musica,0.0,1.0,0.0,45.0,2019-05-26,gsc_property,worldwide,desktop,
canales de television en vivo,0.0,1.0,0.0,96.0,2019-05-26,gsc_property,worldwide,desktop,
canales de tv cable,0.0,1.0,0.0,7.0,2019-05-26,gsc_property,worldwide,desktop,
canales de tv cable online,0.0,1.0,0.0,74.0,2019-05-26,gsc_property,worldwide,desktop,
canales de tv chile,0.0,2.0,0.0,46.5,2019-05-26,gsc_property,worldwide,desktop,
canales del mundo online,0.0,1.0,0.0,88.0,2019-05-26,gsc_property,worldwide,desktop,
canales en hd online,0.0,1.0,0.0,16.0,2019-05-26,gsc_property,worldwide,desktop,
canales en linea,0.0,1.0,0.0,8.0,2019-05-26,gsc_property,worldwide,desktop,
canales en online,0.0,1.0,0.0,8.0,2019-05-26,gsc_property,worldwide,desktop,
canales en vivo hd,0.0,1.0,0.0,53.0,2019-05-26,gsc_property,worldwide,desktop,
canales hd,0.0,1.0,0.0,12.0,2019-05-26,gsc_property,worldwide,desktop,
canales hd claro,0.0,1.0,0.0,66.0,2019-05-26,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,20.0,2019-05-26,gsc_property,worldwide,desktop,
canales nacionales online,0.0,1.0,0.0,60.0,2019-05-26,gsc_property,worldwide,desktop,
canales on line,0.0,8.0,0.0,9.625,2019-05-26,gsc_property,worldwide,desktop,
canales online cable,0.0,1.0,0.0,17.0,2019-05-26,gsc_property,worldwide,desktop,
canales online hd,0.0,1.0,0.0,10.0,2019-05-26,gsc_property,worldwide,desktop,
canales peruanos,0.0,1.0,0.0,78.0,2019-05-26,gsc_property,worldwide,desktop,
canales peruanos en chile,0.0,1.0,0.0,2.0,2019-05-26,gsc_property,worldwide,desktop,
canales play,0.0,1.0,0.0,4.0,2019-05-26,gsc_property,worldwide,desktop,
canales premium hd,0.0,1.0,0.0,44.0,2019-05-26,gsc_property,worldwide,desktop,
canales tv cable,0.0,1.0,0.0,7.0,2019-05-26,gsc_property,worldwide,desktop,
television satelital,1.0,1.0,1.0,2.0,2019-05-26,gsc_property,worldwide,tablet,
tu tv hd,1.0,5.0,0.2,4.4,2019-05-26,gsc_property,worldwide,tablet,
tuves programacion,1.0,1.0,1.0,1.0,2019-05-26,gsc_property,worldwide,tablet,
tuvez hd,1.0,1.0,1.0,1.0,2019-05-26,gsc_property,worldwide,tablet,
+tv,0.0,1.0,0.0,10.0,2019-05-26,gsc_property,worldwide,tablet,
canale online,0.0,1.0,0.0,10.0,2019-05-26,gsc_property,worldwide,tablet,
canales cables,0.0,1.0,0.0,1.0,2019-05-26,gsc_property,worldwide,tablet,
canales online,0.0,5.0,0.0,7.4,2019-05-26,gsc_property,worldwide,tablet,
chile tv hd,0.0,2.0,0.0,4.0,2019-05-26,gsc_property,worldwide,tablet,
conexion video componente,0.0,1.0,0.0,1.0,2019-05-26,gsc_property,worldwide,tablet,
hbo chile programacion,0.0,1.0,0.0,9.0,2019-05-26,gsc_property,worldwide,tablet,
hd,0.0,11.0,0.0,7.636363636363637,2019-05-26,gsc_property,worldwide,tablet,
hd chile,0.0,3.0,0.0,7.666666666666667,2019-05-26,gsc_property,worldwide,tablet,
hd tv,0.0,1.0,0.0,10.0,2019-05-26,gsc_property,worldwide,tablet,
home health programacion,0.0,1.0,0.0,8.0,2019-05-26,gsc_property,worldwide,tablet,
programacion cable chile,0.0,1.0,0.0,9.0,2019-05-26,gsc_property,worldwide,tablet,
programacion golden plus,0.0,1.0,0.0,9.0,2019-05-26,gsc_property,worldwide,tablet,
programación e latinoamérica,0.0,1.0,0.0,9.0,2019-05-26,gsc_property,worldwide,tablet,
tu hd,0.0,1.0,0.0,10.0,2019-05-26,gsc_property,worldwide,tablet,
tu tv,0.0,1.0,0.0,1.0,2019-05-26,gsc_property,worldwide,tablet,
tu tv cable,0.0,1.0,0.0,9.0,2019-05-26,gsc_property,worldwide,tablet,
tutvhd,0.0,1.0,0.0,8.0,2019-05-26,gsc_property,worldwide,tablet,
tuv.es,0.0,1.0,0.0,7.0,2019-05-26,gsc_property,worldwide,tablet,
tuves,0.0,2.0,0.0,1.5,2019-05-26,gsc_property,worldwide,tablet,
tuves hd gratis,0.0,1.0,0.0,1.0,2019-05-26,gsc_property,worldwide,tablet,
tuves pagar,0.0,1.0,0.0,2.0,2019-05-26,gsc_property,worldwide,tablet,
tuves tv,0.0,1.0,0.0,1.0,2019-05-26,gsc_property,worldwide,tablet,
tuvezhd,0.0,1.0,0.0,1.0,2019-05-26,gsc_property,worldwide,tablet,
tv .cl,0.0,1.0,0.0,7.0,2019-05-26,gsc_property,worldwide,tablet,
tv hd,0.0,1.0,0.0,3.0,2019-05-26,gsc_property,worldwide,tablet,
tv hd gratis,0.0,1.0,0.0,5.0,2019-05-26,gsc_property,worldwide,tablet,
tv hogar,0.0,1.0,0.0,7.0,2019-05-26,gsc_property,worldwide,tablet,
tv satelital gratis,0.0,1.0,0.0,7.0,2019-05-26,gsc_property,worldwide,tablet,
tv.hd,0.0,1.0,0.0,11.0,2019-05-26,gsc_property,worldwide,tablet,
tvhd online,0.0,1.0,0.0,1.0,2019-05-26,gsc_property,worldwide,tablet,
tvmas chile,0.0,1.0,0.0,18.0,2019-05-26,gsc_property,worldwide,tablet,
tvmas online,0.0,2.0,0.0,10.0,2019-05-26,gsc_property,worldwide,tablet,
