Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tuves hd gratis,3.0,9.0,0.3333333333333333,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves.cl,3.0,7.0,0.42857142857142855,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuvez,3.0,7.0,0.42857142857142855,1.0,2019-05-15,gsc_property,worldwide,mobile,
tv satelital,3.0,26.0,0.11538461538461539,2.3076923076923075,2019-05-15,gsc_property,worldwide,mobile,
cable satelital,2.0,6.0,0.3333333333333333,3.8333333333333335,2019-05-15,gsc_property,worldwide,mobile,
problemas con tuves hd,2.0,2.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tubeshd,2.0,2.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves alto hospicio,2.0,2.0,1.0,1.5,2019-05-15,gsc_property,worldwide,mobile,
tuves programacion,2.0,5.0,0.4,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves tv,2.0,3.0,0.6666666666666666,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves tv chile,2.0,2.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuveshd.cl,2.0,2.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuvezhd,2.0,3.0,0.6666666666666666,1.0,2019-05-15,gsc_property,worldwide,mobile,
tv hd,2.0,36.0,0.05555555555555555,6.194444444444445,2019-05-15,gsc_property,worldwide,mobile,
tveshd,2.0,7.0,0.2857142857142857,1.0,2019-05-15,gsc_property,worldwide,mobile,
cable tubes,1.0,2.0,0.5,1.0,2019-05-15,gsc_property,worldwide,mobile,
cable tv barato,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
call center tuves,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
call center tuves hd,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
canales tuves hd,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
canales tv cable,1.0,1.0,1.0,5.0,2019-05-15,gsc_property,worldwide,mobile,
claro tv prepago,1.0,7.0,0.14285714285714285,9.285714285714286,2019-05-15,gsc_property,worldwide,mobile,
clave deco tuves hd,1.0,3.0,0.3333333333333333,3.0,2019-05-15,gsc_property,worldwide,mobile,
compañias de tv cable en chile,1.0,2.0,0.5,4.0,2019-05-15,gsc_property,worldwide,mobile,
compañías de cable tv,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
decodificador kaonmedia hdrec vm9130,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
guia de programacion,1.0,5.0,0.2,8.4,2019-05-15,gsc_property,worldwide,mobile,
hd por,1.0,1.0,1.0,22.0,2019-05-15,gsc_property,worldwide,mobile,
mi.tuves,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
número de tuves,1.0,3.0,0.3333333333333333,2.0,2019-05-15,gsc_property,worldwide,mobile,
pagar tv cable tuves,1.0,4.0,0.25,1.0,2019-05-15,gsc_property,worldwide,mobile,
pago tuves,1.0,13.0,0.07692307692307693,2.0,2019-05-15,gsc_property,worldwide,mobile,
plan hd,1.0,1.0,1.0,7.0,2019-05-15,gsc_property,worldwide,mobile,
plan tv cable,1.0,5.0,0.2,5.0,2019-05-15,gsc_property,worldwide,mobile,
planes de tv cable,1.0,3.0,0.3333333333333333,5.666666666666667,2019-05-15,gsc_property,worldwide,mobile,
planes tv cable,1.0,9.0,0.1111111111111111,5.222222222222222,2019-05-15,gsc_property,worldwide,mobile,
por hd,1.0,5.0,0.2,6.0,2019-05-15,gsc_property,worldwide,mobile,
programacion del cable hoy,1.0,1.0,1.0,7.0,2019-05-15,gsc_property,worldwide,mobile,
servicioalcliente@tuves.com,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
soporte tecnico tuves hd,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
televisión satelital,1.0,21.0,0.047619047619047616,3.5238095238095237,2019-05-15,gsc_property,worldwide,mobile,
tu tv,1.0,4.0,0.25,1.0,2019-05-15,gsc_property,worldwide,mobile,
tu ves tv,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tu vezhd,1.0,3.0,0.3333333333333333,1.0,2019-05-15,gsc_property,worldwide,mobile,
tu.tv,1.0,4.0,0.25,1.0,2019-05-15,gsc_property,worldwide,mobile,
tube tv,1.0,1.0,1.0,4.0,2019-05-15,gsc_property,worldwide,mobile,
tuve hd,1.0,3.0,0.3333333333333333,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuve tv,1.0,2.0,0.5,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuvehd,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves canales,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves en linea,1.0,5.0,0.2,2.0,2019-05-15,gsc_property,worldwide,mobile,
tuves hd cable,1.0,2.0,0.5,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves hd cdf hd,1.0,3.0,0.3333333333333333,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves hd chile planes,1.0,2.0,0.5,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves hd play,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuves hd telefono,1.0,1.0,1.0,2.0,2019-05-15,gsc_property,worldwide,mobile,
tuves pagar,1.0,5.0,0.2,2.0,2019-05-15,gsc_property,worldwide,mobile,
tuves pago en linea con rut,1.0,9.0,0.1111111111111111,2.0,2019-05-15,gsc_property,worldwide,mobile,
tuves planes,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tuvez hd,1.0,2.0,0.5,1.0,2019-05-15,gsc_property,worldwide,mobile,
tv cable barato chile,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tv cable chile,1.0,10.0,0.1,7.0,2019-05-15,gsc_property,worldwide,mobile,
tv cable copiapo,1.0,2.0,0.5,6.0,2019-05-15,gsc_property,worldwide,mobile,
tv cable mas barato,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
tv cable prepago,1.0,6.0,0.16666666666666666,3.0,2019-05-15,gsc_property,worldwide,mobile,
tv mundo peñaflor,1.0,7.0,0.14285714285714285,9.285714285714286,2019-05-15,gsc_property,worldwide,mobile,
tv por antena,1.0,1.0,1.0,2.0,2019-05-15,gsc_property,worldwide,mobile,
tv prepago claro,1.0,1.0,1.0,8.0,2019-05-15,gsc_property,worldwide,mobile,
tves chile,1.0,3.0,0.3333333333333333,1.0,2019-05-15,gsc_property,worldwide,mobile,
www tuves cl,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,mobile,
www.tuves.cl,1.0,2.0,0.5,1.0,2019-05-15,gsc_property,worldwide,mobile,
+tv,0.0,5.0,0.0,10.2,2019-05-15,gsc_property,worldwide,mobile,
almagro padre hurtado,0.0,1.0,0.0,66.0,2019-05-15,gsc_property,worldwide,mobile,
bunnicula el conejo vampiro xxx,0.0,1.0,0.0,10.0,2019-05-15,gsc_property,worldwide,mobile,
cable,0.0,14.0,0.0,10.285714285714286,2019-05-15,gsc_property,worldwide,mobile,
cable barato,0.0,2.0,0.0,1.5,2019-05-15,gsc_property,worldwide,mobile,
cable barato sin contrato,0.0,2.0,0.0,52.5,2019-05-15,gsc_property,worldwide,mobile,
cable chile,0.0,3.0,0.0,5.0,2019-05-15,gsc_property,worldwide,mobile,
cable de television,0.0,1.0,0.0,6.0,2019-05-15,gsc_property,worldwide,mobile,
cable del puerto,0.0,1.0,0.0,3.0,2019-05-15,gsc_property,worldwide,mobile,
tuves,24.0,41.0,0.5853658536585366,1.2926829268292683,2019-05-15,gsc_property,worldwide,desktop,
tuves hd,9.0,13.0,0.6923076923076923,1.0,2019-05-15,gsc_property,worldwide,desktop,
tu ves,8.0,15.0,0.5333333333333333,1.1333333333333333,2019-05-15,gsc_property,worldwide,desktop,
tuves chile,7.0,10.0,0.7,1.0,2019-05-15,gsc_property,worldwide,desktop,
tu ves hd,5.0,5.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tuves programacion,5.0,5.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tuves hd planes,4.0,4.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tuveshd,4.0,13.0,0.3076923076923077,1.0,2019-05-15,gsc_property,worldwide,desktop,
tv cable chile,3.0,7.0,0.42857142857142855,4.857142857142858,2019-05-15,gsc_property,worldwide,desktop,
contratar tv cable,1.0,4.0,0.25,3.75,2019-05-15,gsc_property,worldwide,desktop,
htves,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
numero de telefono de tuves,1.0,2.0,0.5,1.5,2019-05-15,gsc_property,worldwide,desktop,
operadores de cable en chile,1.0,1.0,1.0,4.0,2019-05-15,gsc_property,worldwide,desktop,
plan television,1.0,2.0,0.5,7.0,2019-05-15,gsc_property,worldwide,desktop,
plan tv,1.0,2.0,0.5,8.0,2019-05-15,gsc_property,worldwide,desktop,
play online,1.0,4.0,0.25,5.0,2019-05-15,gsc_property,worldwide,desktop,
television satelital,1.0,11.0,0.09090909090909091,4.181818181818182,2019-05-15,gsc_property,worldwide,desktop,
tu tv,1.0,4.0,0.25,20.0,2019-05-15,gsc_property,worldwide,desktop,
tu ves cable,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tu ves television,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tu vez hd,1.0,4.0,0.25,1.0,2019-05-15,gsc_property,worldwide,desktop,
tu vezhd,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tuves hd numero telefonico,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tuves pagos,1.0,1.0,1.0,2.0,2019-05-15,gsc_property,worldwide,desktop,
tuves tv,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tuvetv,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tuvez,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tuvez hd,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tv cable,1.0,28.0,0.03571428571428571,4.035714285714286,2019-05-15,gsc_property,worldwide,desktop,
tv cable barato,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
tv cable satelital,1.0,4.0,0.25,6.25,2019-05-15,gsc_property,worldwide,desktop,
tv satelital,1.0,17.0,0.058823529411764705,6.411764705882353,2019-05-15,gsc_property,worldwide,desktop,
tv satelital en vivo,1.0,1.0,1.0,54.0,2019-05-15,gsc_property,worldwide,desktop,
valor cdf premium,1.0,1.0,1.0,11.0,2019-05-15,gsc_property,worldwide,desktop,
www.tuves.cl,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
+tv,0.0,2.0,0.0,10.0,2019-05-15,gsc_property,worldwide,desktop,
abcdin pago en linea,0.0,1.0,0.0,61.0,2019-05-15,gsc_property,worldwide,desktop,
af,0.0,1.0,0.0,7.0,2019-05-15,gsc_property,worldwide,desktop,
almomento punto net,0.0,1.0,0.0,96.0,2019-05-15,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,69.0,2019-05-15,gsc_property,worldwide,desktop,
antena satelital,0.0,1.0,0.0,72.0,2019-05-15,gsc_property,worldwide,desktop,
antena tv,0.0,1.0,0.0,80.0,2019-05-15,gsc_property,worldwide,desktop,
antenas hd peru,0.0,1.0,0.0,53.0,2019-05-15,gsc_property,worldwide,desktop,
antenas satelitales,0.0,2.0,0.0,8.0,2019-05-15,gsc_property,worldwide,desktop,
antenas satelitales para tv,0.0,1.0,0.0,65.0,2019-05-15,gsc_property,worldwide,desktop,
ayuda,0.0,1.0,0.0,22.0,2019-05-15,gsc_property,worldwide,desktop,
boleta png,0.0,1.0,0.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
bunnicula el conejo vampiro capitulos completos,0.0,1.0,0.0,30.0,2019-05-15,gsc_property,worldwide,desktop,
bunnicula el conejo vampiro capitulos completos en español latino,0.0,1.0,0.0,34.0,2019-05-15,gsc_property,worldwide,desktop,
cable,0.0,6.0,0.0,11.333333333333334,2019-05-15,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,59.0,2019-05-15,gsc_property,worldwide,desktop,
cable chile,0.0,1.0,0.0,2.0,2019-05-15,gsc_property,worldwide,desktop,
cable del puerto,0.0,1.0,0.0,5.0,2019-05-15,gsc_property,worldwide,desktop,
cable hd online,0.0,1.0,0.0,9.0,2019-05-15,gsc_property,worldwide,desktop,
cable mas alto hospicio,0.0,2.0,0.0,6.5,2019-05-15,gsc_property,worldwide,desktop,
cable online chile,0.0,2.0,0.0,8.5,2019-05-15,gsc_property,worldwide,desktop,
cable prepago,0.0,2.0,0.0,2.0,2019-05-15,gsc_property,worldwide,desktop,
cable satelital,0.0,1.0,0.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
cable television,0.0,1.0,0.0,2.0,2019-05-15,gsc_property,worldwide,desktop,
cable tuves,0.0,2.0,0.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
cable tv,0.0,5.0,0.0,3.2,2019-05-15,gsc_property,worldwide,desktop,
canal 13 c online,0.0,1.0,0.0,54.0,2019-05-15,gsc_property,worldwide,desktop,
canal 137,0.0,1.0,0.0,9.0,2019-05-15,gsc_property,worldwide,desktop,
canal 13c en vivo on line,0.0,1.0,0.0,34.0,2019-05-15,gsc_property,worldwide,desktop,
canal cdf premium directv,0.0,1.0,0.0,65.0,2019-05-15,gsc_property,worldwide,desktop,
canal cdo en vivo,0.0,1.0,0.0,64.0,2019-05-15,gsc_property,worldwide,desktop,
canal de musica,0.0,1.0,0.0,40.0,2019-05-15,gsc_property,worldwide,desktop,
canal fx programacion,0.0,1.0,0.0,68.0,2019-05-15,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,11.0,2019-05-15,gsc_property,worldwide,desktop,
canale online,0.0,1.0,0.0,18.0,2019-05-15,gsc_property,worldwide,desktop,
canale tv online,0.0,1.0,0.0,80.0,2019-05-15,gsc_property,worldwide,desktop,
canales chilenos online,0.0,1.0,0.0,48.0,2019-05-15,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,85.0,2019-05-15,gsc_property,worldwide,desktop,
canales de musica,0.0,1.0,0.0,40.0,2019-05-15,gsc_property,worldwide,desktop,
canales de television,0.0,1.0,0.0,44.0,2019-05-15,gsc_property,worldwide,desktop,
canales de tv adultos,0.0,1.0,0.0,60.0,2019-05-15,gsc_property,worldwide,desktop,
canales de tv cable,0.0,1.0,0.0,8.0,2019-05-15,gsc_property,worldwide,desktop,
canales de tv chile,0.0,2.0,0.0,51.0,2019-05-15,gsc_property,worldwide,desktop,
canales del mundo en vivo por internet,0.0,1.0,0.0,166.0,2019-05-15,gsc_property,worldwide,desktop,
canales en hd,0.0,2.0,0.0,31.0,2019-05-15,gsc_property,worldwide,desktop,
canales en hd online,0.0,1.0,0.0,17.0,2019-05-15,gsc_property,worldwide,desktop,
canales en linea,0.0,2.0,0.0,13.0,2019-05-15,gsc_property,worldwide,desktop,
canales fhd,0.0,1.0,0.0,11.0,2019-05-15,gsc_property,worldwide,desktop,
canales hd,0.0,2.0,0.0,53.0,2019-05-15,gsc_property,worldwide,desktop,
canales hd online,0.0,2.0,0.0,6.0,2019-05-15,gsc_property,worldwide,desktop,
canales logo,0.0,1.0,0.0,1.0,2019-05-15,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,21.0,2019-05-15,gsc_property,worldwide,desktop,
canales on line,0.0,2.0,0.0,10.0,2019-05-15,gsc_property,worldwide,desktop,
canales onlain,0.0,3.0,0.0,7.0,2019-05-15,gsc_property,worldwide,desktop,
canales online,0.0,58.0,0.0,7.637931034482759,2019-05-15,gsc_property,worldwide,desktop,
canales peruanos,0.0,3.0,0.0,72.66666666666667,2019-05-15,gsc_property,worldwide,desktop,
canales peruanos en hd,0.0,1.0,0.0,54.0,2019-05-15,gsc_property,worldwide,desktop,
canales premium hd,0.0,1.0,0.0,63.0,2019-05-15,gsc_property,worldwide,desktop,
canales premium online,0.0,1.0,0.0,48.0,2019-05-15,gsc_property,worldwide,desktop,
canales satelitales,0.0,1.0,0.0,10.0,2019-05-15,gsc_property,worldwide,desktop,
canales tv,0.0,1.0,0.0,24.0,2019-05-15,gsc_property,worldwide,desktop,
caracol tv hd,0.0,1.0,0.0,93.0,2019-05-15,gsc_property,worldwide,desktop,
carmen 319,0.0,1.0,0.0,95.0,2019-05-15,gsc_property,worldwide,desktop,
cartelera vtr,0.0,1.0,0.0,33.0,2019-05-15,gsc_property,worldwide,desktop,
cartoon network programacion,0.0,1.0,0.0,92.0,2019-05-15,gsc_property,worldwide,desktop,
problemas con tuves hd,1.0,1.0,1.0,1.0,2019-05-15,gsc_property,worldwide,tablet,
tuves hd pagos,1.0,1.0,1.0,2.0,2019-05-15,gsc_property,worldwide,tablet,
tuveshd,1.0,2.0,0.5,1.0,2019-05-15,gsc_property,worldwide,tablet,
canales on line,0.0,2.0,0.0,10.0,2019-05-15,gsc_property,worldwide,tablet,
canales online,0.0,3.0,0.0,7.0,2019-05-15,gsc_property,worldwide,tablet,
conexion rf,0.0,1.0,0.0,1.0,2019-05-15,gsc_property,worldwide,tablet,
entel guia de canales,0.0,1.0,0.0,10.0,2019-05-15,gsc_property,worldwide,tablet,
hd,0.0,16.0,0.0,7.25,2019-05-15,gsc_property,worldwide,tablet,
mi pagina tv,0.0,1.0,0.0,8.0,2019-05-15,gsc_property,worldwide,tablet,
mi tv chile,0.0,1.0,0.0,7.0,2019-05-15,gsc_property,worldwide,tablet,
numero de telefono de tuves,0.0,1.0,0.0,2.0,2019-05-15,gsc_property,worldwide,tablet,
programacion cable chile,0.0,1.0,0.0,8.0,2019-05-15,gsc_property,worldwide,tablet,
proveedores de television por cable,0.0,1.0,0.0,3.0,2019-05-15,gsc_property,worldwide,tablet,
television prepago,0.0,1.0,0.0,3.0,2019-05-15,gsc_property,worldwide,tablet,
television satelital,0.0,1.0,0.0,5.0,2019-05-15,gsc_property,worldwide,tablet,
tu tv,0.0,1.0,0.0,1.0,2019-05-15,gsc_property,worldwide,tablet,
tu tv hd,0.0,3.0,0.0,3.0,2019-05-15,gsc_property,worldwide,tablet,
tutv hd,0.0,1.0,0.0,10.0,2019-05-15,gsc_property,worldwide,tablet,
tutv hd apk,0.0,1.0,0.0,10.0,2019-05-15,gsc_property,worldwide,tablet,
tutvhd,0.0,1.0,0.0,7.0,2019-05-15,gsc_property,worldwide,tablet,
tv mas chile,0.0,2.0,0.0,10.0,2019-05-15,gsc_property,worldwide,tablet,
tv mas online,0.0,1.0,0.0,10.0,2019-05-15,gsc_property,worldwide,tablet,
tvmas online,0.0,2.0,0.0,10.0,2019-05-15,gsc_property,worldwide,tablet,
